
daily
Date,Crop,Stage,TraDef,Tra,NDef,TempSum,AbBiom,Yield,LAI,TotBiomN,AbBiomN,Mois,Mois,Mois_7,Mois_8,Mois_9,Precip,Irrig,SurfTemp,STemp_1,STemp_2,STemp_3,Tmin,Tavg,Tmax,Wind,Globrad,Relhumid,NFert
2016-12-31,wheat/winter wheat,2,1,0,0.19,73.4,1510.1,0,2.9327,17,9.6,0.23733040165124442,0.22018937621655374,0.221,0.221,0.221,0,0,1.7,2.4,3.1,3.6,-5.6,-1.4,3,1.3,4.83,77,0
2017-01-01,wheat/winter wheat,2,1,0,0.19,73.4,1509.5,0,2.9319,17,9.6,0.2369799928817425,0.21971072931148802,0.22,0.221,0.221,0,0,0.3,1.5,2.6,3.3,-7,-3.9,-1,2.6,4.31,80,0
2017-01-02,wheat/winter wheat,2,1,0,0.19,73.4,1508.6,0,2.9313,17,9.6,0.24324139010328935,0.21930561305446009,0.22,0.22,0.221,1.9,0,0.1,1,2.1,2.9,-2.1,-0.6,1,3.2,1.31,92,0
2017-01-03,wheat/winter wheat,2,1,0,0.19,73.6,1510,0,2.9304,17,9.6,0.24980038461882623,0.2189623225097925,0.22,0.22,0.22,2,0,-0.1,0.6,1.8,2.6,0.5,1.3,2,5.3,0.94,88,0
2017-01-04,wheat/winter wheat,2,1,0,0.19,73.7,1513,0,2.9324,17,9.6,0.272509760574379,0.2186698500608795,0.219,0.22,0.22,6.8,0,0.5,0.8,1.7,2.4,-1.3,1.2,4,6.4,1.9,85,0
2017-01-05,wheat/winter wheat,2,1,0,0.18,73.7,1512.4,0,2.9366,17,9.6,0.27238311680511834,0.21841887170168892,0.219,0.219,0.22,0,0,0.2,0.7,1.5,2.2,-11.2,-6,-1,3.6,3.58,72,0
2017-01-06,wheat/winter wheat,2,1,0,0.18,73.7,1512,0,2.936,17,9.6,0.27227875311955024,0.21820182264940993,0.219,0.219,0.219,0,0,-1,0,1.1,2,-14.7,-9.9,-5,1.2,5.58,78,0
2017-01-07,wheat/winter wheat,2,1,0,0.18,73.7,1511.4,0,2.9356,17,9.6,0.2760240941185899,0.21801266580940196,0.219,0.219,0.219,1.1,0,-1.8,-0.7,0.6,1.6,-9.5,-6.1,-3,3.2,1.95,76,0
2017-01-08,wheat/winter wheat,2,1,0,0.18,73.7,1510.5,0,2.935,17,9.6,0.2788094140916766,0.21784660207391568,0.218,0.219,0.219,0.8,0,-0.7,-0.4,0.5,1.4,-2.8,-0.8,1,1.9,1.87,97,0
2017-01-09,wheat/winter wheat,2,1,0,0.18,73.7,1509.7,0,2.9342,17,9.6,0.27874552621837007,0.21769980756975235,0.218,0.219,0.219,0,0,-0.1,0,0.6,1.3,-0.9,-0.1,1,2.2,1.84,86,0
2017-01-10,wheat/winter wheat,2,1,0,0.18,73.7,1513.5,0,2.9333,17,9.6,0.27869001141631694,0.2175692188306699,0.218,0.218,0.219,0,0,0,0.2,0.7,1.3,-0.8,0.1,1,3,2.66,78,0
2017-01-11,wheat/winter wheat,2,1,0,0.18,74,1515.6,0,2.9387,17,9.6,0.29481043767999016,0.2174523644637489,0.218,0.218,0.219,4.9,0,0,0.2,0.7,1.3,-0.7,1.4,4,5.4,1.41,86,0
2017-01-12,wheat/winter wheat,2,1,0,0.18,74.8,1518.4,0,2.9417,17,9.6,0.303028638693036,0.21734723554963664,0.218,0.218,0.218,4.2,0,0.4,0.4,0.8,1.3,0.7,2.1,4,4.9,1.89,81,0
2017-01-13,wheat/winter wheat,2,1,0,0.18,74.9,1521.3,0,2.9456,17,9.6,0.30558091678627947,0.21725218643071145,0.218,0.218,0.218,6.3,0,0.5,0.6,0.9,1.4,-1.1,1.1,3,6,2,89,0
2017-01-14,wheat/winter wheat,2,1,0,0.18,74.9,1525.4,0,2.9497,17,9.6,0.3070178190726279,0.21716585872421065,0.218,0.218,0.218,5.5,0,0.3,0.5,0.9,1.4,-0.7,0.4,2,5.1,3.22,88,0
2017-01-15,wheat/winter wheat,2,1,0,0.18,74.9,1524.7,0,2.9554,17,9.6,0.3079624718348492,0.21708712289925478,0.218,0.218,0.218,0.2,0,0.1,0.4,0.9,1.4,-5.4,-2.7,0,3.5,3.8,84,0
2017-01-16,wheat/winter wheat,2,1,0,0.18,74.9,1524,0,2.9547,17,9.6,0.3086373199301126,0.21701503310286033,0.218,0.218,0.218,0,0,-0.3,0.1,0.8,1.3,-8.2,-5.3,-2,2.1,3.91,88,0
2017-01-17,wheat/winter wheat,2,1,0,0.18,74.9,1523.4,0,2.954,17,9.6,0.30914585716115395,0.21694879199856984,0.217,0.218,0.218,0,0,-0.6,-0.1,0.6,1.2,-6.4,-4.2,-2,2,3.28,85,0
2017-01-18,wheat/winter wheat,2,1,0,0.18,74.9,1522.8,0,2.9534,17,9.6,0.30954379412162797,0.216887723204636,0.217,0.218,0.218,0,0,-0.5,-0.2,0.5,1.1,-8.5,-5.8,-3,2.2,4.28,84,0
2017-01-19,wheat/winter wheat,2,1,0,0.18,74.9,1522.2,0,2.9528,17,9.6,0.3098641145113676,0.21683124953324093,0.217,0.217,0.218,0,0,-0.7,-0.3,0.4,1,-9.7,-5.5,-1,0.9,6.46,81,0
2017-01-20,wheat/winter wheat,2,1,0,0.18,74.9,1521.5,0,2.9522,17,9.6,0.3101277189013152,0.2167788756865193,0.217,0.217,0.218,0,0,-0.7,-0.4,0.3,0.9,-7.3,-2.7,2,0.7,4.09,71,0
2017-01-21,wheat/winter wheat,2,1,0,0.18,74.9,1520.8,0,2.9515,17,9.6,0.3103493968569076,0.21672933082565105,0.217,0.217,0.218,0,0,-0.4,-0.2,0.3,0.8,-8,-3.5,1,1.3,6.72,80,0
2017-01-22,wheat/winter wheat,2,1,0,0.18,74.9,1520.2,0,2.9509,17,9.6,0.3105385965280211,0.21668248666464254,0.217,0.217,0.217,0,0,-0.5,-0.2,0.3,0.8,-10.4,-5.8,-1,0.6,6.33,90,0
2017-01-23,wheat/winter wheat,2,1,0,0.18,74.9,1519.7,0,2.9503,17,9.6,0.3107020918538027,0.21663820332224168,0.217,0.217,0.217,0,0,-0.8,-0.4,0.2,0.7,-12.7,-8.1,-4,1.3,2.25,94,0
2017-01-24,wheat/winter wheat,2,1,0,0.18,74.9,1518.9,0,2.9498,17,9.6,0.31084487417850515,0.21659633746308557,0.217,0.217,0.217,0,0,-1.2,-0.7,0,0.6,-3.6,-2.4,-1,0.7,1.69,95,0
2017-01-25,wheat/winter wheat,2,1,0,0.18,74.9,1518.1,0,2.9491,17,9.6,0.310970707154272,0.21655674694131943,0.217,0.217,0.217,0,0,-0.4,-0.3,0.1,0.6,-3.7,-2,0,1.9,2.87,89,0
2017-01-26,wheat/winter wheat,2,1,0,0.18,74.9,1517.4,0,2.9483,17,9.6,0.31108248524505044,0.21651929350024732,0.217,0.217,0.217,0,0,-0.3,-0.2,0.2,0.6,-5,-2.5,0,3.5,7.26,77,0
2017-01-27,wheat/winter wheat,2,1,0,0.18,74.9,1516.7,0,2.9476,17,9.6,0.3111824728026098,0.2164838443439916,0.217,0.217,0.217,0,0,-0.4,-0.2,0.2,0.6,-7.6,-2.6,2,1.7,7.23,72,0
2017-01-28,wheat/winter wheat,2,1,0,0.18,74.9,1516,0,2.9469,17,9.6,0.3112724679031444,0.2164502730243838,0.217,0.217,0.217,0,0,-0.4,-0.2,0.2,0.6,-8.6,-2.5,4,1.5,7.19,69,0
2017-01-29,wheat/winter wheat,2,1,0.02,0.18,74.9,1521.4,0,2.9462,17,9.6,0.3113127317996486,0.2164178577684345,0.217,0.217,0.217,0,0,-0.4,-0.2,0.2,0.6,-2.7,0.8,4,2,4.74,75,0
2017-01-30,wheat/winter wheat,2,1,0,0.18,75,1524,0,2.9538,17,9.6,0.31139036385887425,0.2163876719081318,0.217,0.217,0.217,2.2,0,0.3,0.2,0.4,0.7,-1.9,1.1,4,3.7,1.59,89,0
2017-01-31,wheat/winter wheat,2,1,0,0.18,75.1,1526.5,0,2.9574,17,9.6,0.3114611416654031,0.21635903620032193,0.217,0.217,0.217,0.8,0,0.6,0.5,0.6,0.8,-0.1,1.1,2,2.5,1.46,96,0
2017-02-01,wheat/winter wheat,2,1,0.02,0.17,75.1,1529.8,0,2.9609,17,9.5,0.3114814108295991,0.2163311976837786,0.217,0.217,0.217,0,0,1.1,0.9,0.8,1,-0.6,0.1,1,2.9,2.46,87,0
2017-02-02,wheat/winter wheat,2,1,0,0.16,76.4,1533.7,0,2.9656,17,9.5,0.3115444234544206,0.21630534580165098,0.217,0.217,0.217,0.7,0,0.1,0.5,0.8,1,0.1,2.4,5,2.4,2.98,93,0
2017-02-03,wheat/winter wheat,2,1,0,0.16,78.7,1535.9,0,2.9709,17,9.5,0.3116024158581748,0.21628076961322792,0.217,0.217,0.217,1.6,0,0.9,0.8,0.9,1.1,0.3,3.4,7,1.6,1.25,95,0
2017-02-04,wheat/winter wheat,2,1,0.09,0.16,82.7,1542.4,0,2.974,17,9.4,0.31165597136546885,0.21625738529300134,0.217,0.217,0.217,0,0,1.9,1.4,1.2,1.3,2.1,5.1,8,2.8,7.32,82,0
2017-02-05,wheat/winter wheat,2,1,0,0.16,84.1,1546.3,0,2.9827,17,9.4,0.31170558565500256,0.2162351155775644,0.217,0.217,0.217,1.4,0,2,1.7,1.5,1.5,-1,2.4,6,1.3,3.09,87,0
2017-02-06,wheat/winter wheat,2,1,0.05,0.15,84.1,1549.1,0,2.9879,17,9.4,0.3400843466264685,0.21621388916407613,0.217,0.217,0.217,0,0,1.7,1.7,1.6,1.7,-1.6,0.6,3,1.8,1.97,95,0
2017-02-07,wheat/winter wheat,2,1,0,0.15,84.1,1548.3,0,2.9916,17,9.4,0.3677736407479379,0.21619207538609927,0.217,0.217,0.217,0,0,0.9,1.3,1.5,1.7,-2.7,-1.6,-1,4.8,1.89,90,0
2017-02-08,wheat/winter wheat,2,1,0,0.15,84.1,1547.6,0,2.9909,17,9.4,0.36776298602174934,0.2161707795424744,0.216,0.217,0.217,0,0,-0.1,0.6,1.2,1.6,-4.9,-3.3,-2,4.7,2.1,84,0
2017-02-09,wheat/winter wheat,2,1,0,0.15,84.1,1546.9,0,2.9902,17,9.4,0.36775124962611777,0.2161499654949435,0.216,0.217,0.217,0,0,-0.4,0.2,0.9,1.4,-4.8,-3.3,-2,4.8,4.86,79,0
2017-02-10,wheat/winter wheat,2,1,0,0.15,84.1,1546.1,0,2.9895,17,9.4,0.3677405039080226,0.216130185661758,0.216,0.217,0.217,0,0,-0.5,0,0.7,1.2,-5,-3.1,-1,4.3,1.31,84,0
2017-02-11,wheat/winter wheat,2,1,0,0.15,84.1,1545.2,0,2.9888,17,9.4,0.3677297005048403,0.21611110176127657,0.216,0.217,0.217,0,0,-0.2,0,0.6,1,-1.5,-0.1,1,4,3.26,87,0
2017-02-12,wheat/winter wheat,2,1,0,0.15,84.1,1544.4,0,2.9879,17,9.4,0.36771863543032285,0.21609261815671502,0.216,0.217,0.217,0,0,-0.2,0,0.5,1,-1.6,-0.7,0,4.6,1.6,85,0
2017-02-13,wheat/winter wheat,2,1,0.18,0.15,84.1,1550.3,0,2.9871,17,9.4,0.36721052618613825,0.21593200576993812,0.216,0.216,0.217,0,0,0.1,0.2,0.5,0.9,-3.8,0.4,5,3.9,9.68,72,0
2017-02-14,wheat/winter wheat,2,1,0.17,0.15,84.4,1556.5,0,2.995,17,9.4,0.36671091854209453,0.21577538075752498,0.216,0.216,0.217,0,0,0.5,0.5,0.7,1,-4.4,1.3,7,2.7,10.43,72,0
2017-02-15,wheat/winter wheat,2,1,0.15,0.15,87.2,1563.4,0,3.0032,17.1,9.4,0.3662924983037197,0.21564584990188965,0.216,0.216,0.216,0,0,1.3,1,0.9,1.1,-3.5,3.4,10,1,10.42,69,0
2017-02-16,wheat/winter wheat,2,1,0.05,0.14,91,1570.5,0,3.0123,17.1,9.4,0.3730079854505676,0.2155962038725329,0.216,0.216,0.216,2.2,0,2,1.6,1.3,1.3,-1.4,4.3,10,1.4,7.39,82,0
2017-02-17,wheat/winter wheat,2,1,0,0.14,94.5,1573.8,0,3.0215,17.1,9.4,0.3748626931876038,0.21559107532023067,0.216,0.216,0.216,0.7,0,2.5,2,1.7,1.6,2.2,4,6,2.8,2.01,94,0
2017-02-18,wheat/winter wheat,2,1,0.11,0.14,96.5,1578.3,0,3.0257,17.1,9.4,0.3745552234209171,0.2154972619842627,0.216,0.216,0.216,0,0,2.6,2.3,1.9,1.8,-0.4,2.7,6,1.7,3.95,88,0
2017-02-19,wheat/winter wheat,2,1,0.02,0.14,97.5,1582.9,0,3.0313,17.1,9.4,0.37533971374958225,0.21547646017227873,0.216,0.216,0.216,0.4,0,2.4,2.3,2.1,2,-2,1.8,6,2.3,4.56,86,0
2017-02-20,wheat/winter wheat,2,1,0.01,0.14,103.6,1586.4,0,3.0372,21.6,12.1,0.38134032085096575,0.21547346024529546,0.216,0.216,0.216,2.3,0,3.3,2.8,2.4,2.2,3.1,6,9,3.9,2.19,91,0
2017-02-21,wheat/winter wheat,2,1,0.14,0.33,110.4,1601.5,0,3.0414,21.6,12.1,0.3545783663615749,0.2269303243738657,0.226,0.226,0.225,2.9,0,4.1,3.4,2.8,2.5,3.3,6.4,10,4.7,5.43,82,0
2017-02-22,wheat/winter wheat,2,1,0.05,0.33,119.2,1610.6,0,3.0592,21.6,12.1,0.35649131457183153,0.22750457938895266,0.227,0.227,0.227,8.8,0,4.9,4.1,3.3,2.9,5.6,8,10,6.4,2.27,88,0
2017-02-23,wheat/winter wheat,2,1,0.07,0.32,126.7,1619.3,0,3.0694,21.6,12.1,0.3417227412129103,0.22749896214218746,0.228,0.228,0.228,5.8,0,5.4,4.6,3.8,3.3,4.8,6.8,9,7.1,2.05,84,0
2017-02-24,wheat/winter wheat,2,1,0.11,0.32,129.2,1635.5,0,3.0789,21.6,12.1,0.3145049022862416,0.227464377273262,0.228,0.228,0.228,2.1,0,4.8,4.6,4,3.6,-0.1,2.9,6,6.2,7.2,80,0
2017-02-25,wheat/winter wheat,2,1,0.28,0.31,131.7,1651,0,3.0962,21.6,12.2,0.28043097373356923,0.2273223408697506,0.227,0.227,0.227,0,0,4.4,4.4,4,3.8,-1,2.9,7,3.5,6.97,75,0
2017-02-26,wheat/winter wheat,2,1,0.55,0.31,141.1,1668,0,3.1127,21.7,12.2,0.24569588242509013,0.22709672420012214,0.227,0.227,0.227,0,0,5.2,4.7,4.3,4,4.7,8,11,3.9,6.13,63,0
2017-02-27,wheat/winter wheat,2,1,0.51,0.3,152.4,1689.1,0,3.1298,21.7,12.2,0.2427079223789644,0.2255166224649746,0.226,0.226,0.226,3.1,0,6.2,5.4,4.7,4.2,6,9.3,13,5,7.93,67,0
2017-02-28,wheat/winter wheat,2,1,0.26,0.29,158.1,1707.8,0,3.15,21.7,12.2,0.24321155940002748,0.22502837971321774,0.225,0.225,0.225,3.1,0,6,5.6,4.9,4.5,1.8,5.2,9,6,8.21,75,0
2017-03-01,wheat/winter wheat,2,1,0.12,0.29,162.7,1726.3,0,3.1674,21.7,12.2,0.24458426609871206,0.22593369523234832,0.226,0.226,0.226,4.7,0,5.6,5.5,5,4.7,0.5,4.3,8,4.6,8.69,84,0
2017-03-02,wheat/winter wheat,2,1,0.19,0.28,168.6,1742,0,3.1841,21.7,12.2,0.2440870342346265,0.22576342974271305,0.226,0.226,0.226,3.8,0,5.6,5.4,5.1,4.8,2.7,5.2,8,6.6,6.53,78,0
2017-03-03,wheat/winter wheat,2,1,0.49,0.27,174.5,1761.1,0,3.1979,21.8,12.2,0.23947564217608774,0.2234309511304896,0.224,0.224,0.225,0,0,5.5,5.4,5.1,4.9,0.6,5.1,10,2.9,9.12,68,0
2017-03-04,wheat/winter wheat,2,1,0.65,0.26,185.7,1783,0,3.2142,21.8,12.3,0.2364844756035581,0.22150241973864548,0.223,0.223,0.223,0,0,6.3,5.8,5.3,5,3.2,8.7,14,2.5,9.35,65,0
2017-03-05,wheat/winter wheat,2,1,0.29,0.26,195.3,1802.3,0,3.2317,21.8,12.3,0.23749098737554894,0.2204199707182196,0.221,0.222,0.222,1,0,6.5,6.1,5.6,5.2,4.5,7.5,10,4,8.27,76,0
2017-03-06,wheat/winter wheat,2,1,0.05,0.25,201.7,1817.4,0,3.2464,21.8,12.3,0.24518529416785126,0.22573377043121437,0.225,0.225,0.225,7.1,0,6.2,6,5.7,5.4,2.3,5.3,8,2.1,6.36,88,0
2017-03-07,wheat/winter wheat,2,1,0,0.24,206.4,1828.4,0,3.2575,21.8,12.3,0.24265721950367405,0.22460602198480006,0.225,0.225,0.225,1.2,0,5.8,5.8,5.6,5.4,2.3,4.1,6,2.1,3.58,93,0
2017-03-08,wheat/winter wheat,2,1,0,0.24,211.4,1840.4,0,3.2654,21.8,12.3,0.2460290378533467,0.22716934577984657,0.227,0.227,0.227,9.2,0,5.5,5.6,5.5,5.4,1.8,4.3,7,4,4.39,89,0
2017-03-09,wheat/winter wheat,2,1,0.1,0.23,220,1856.6,0,3.2737,21.8,12.3,0.2450057165621661,0.22654670853594486,0.227,0.227,0.227,5.2,0,5.7,5.6,5.5,5.4,2.9,6.5,10,3.7,7.14,87,0
2017-03-10,wheat/winter wheat,2,1,0.49,0.23,225.6,1874.2,0,3.2844,21.9,12.3,0.2398578092453203,0.22381462405767383,0.225,0.225,0.225,0,0,5.5,5.5,5.5,5.4,-0.2,4.6,9,3.7,9.41,76,0
2017-03-11,wheat/winter wheat,2,1,0.5,0.22,232,1893.4,0,3.2957,21.9,12.3,0.23714286581761698,0.22186019110090383,0.223,0.223,0.224,0,0,5.5,5.5,5.4,5.4,-0.2,5,10,1.9,10.87,76,0
2017-03-12,wheat/winter wheat,2,1,0.59,0.22,237.5,1913.3,0,3.3076,21.9,12.4,0.23498866658827566,0.2203406285037334,0.222,0.222,0.222,0,0,5.5,5.5,5.4,5.4,0.2,4.4,9,4,12.85,75,0
2017-03-13,wheat/winter wheat,2,1,0.65,0.21,243.4,1933.2,0,3.3194,22,12.4,0.23301201537538974,0.21909610154321493,0.221,0.221,0.221,0,0,5.6,5.5,5.4,5.4,-1.1,4.6,10,2.3,12.65,67,0
2017-03-14,wheat/winter wheat,2,1,0.74,0.2,255.7,1955.6,0,3.3308,22,12.4,0.2309228109009076,0.21800447728609418,0.22,0.22,0.221,0,0,6.3,5.9,5.6,5.4,4.5,8.4,12,3,12.03,76,0
2017-03-15,wheat/winter wheat,2,1,0.85,0.2,268.9,1978.9,0,3.3428,22.1,12.5,0.22860463467362682,0.21700900009560434,0.219,0.219,0.22,0,0,7,6.4,5.9,5.6,5.3,8.8,12,3.7,12.6,75,0
2017-03-16,wheat/winter wheat,2,1,1,0.19,281.1,2002,0,3.3541,22.2,12.5,0.22587993554703087,0.2160328886094198,0.218,0.219,0.219,0,0,7.8,7.1,6.3,5.9,1.1,8.2,15,2,17.22,64,0
2017-03-17,wheat/winter wheat,3,1,0.59,0.19,291.9,2015.3,0,3.3645,22.2,12.6,0.22427187164072768,0.21548117649266504,0.217,0.218,0.219,0.2,0,7.8,7.3,6.6,6.2,4.1,7.3,11,3.9,5.82,67,0
2017-03-18,wheat/winter wheat,3,1,0,0.18,294.6,2026.3,0,3.3704,22.2,12.6,0.24466493291879288,0.2223472463605339,0.219,0.219,0.219,9,0,7.6,7.3,6.8,6.4,3.8,7,10,5.2,3.68,86,0
2017-03-19,wheat/winter wheat,3,1,0.06,0.18,298,2037,0,3.3754,22.2,12.6,0.24337341819858505,0.22441957218692785,0.223,0.222,0.221,2.3,0,7.7,7.4,6.9,6.5,4.1,8.2,12,4.3,3.58,84,0
2017-03-20,wheat/winter wheat,3,1,0.84,0.18,302.5,2051.3,0,3.3802,22.3,12.6,0.23830001765179107,0.22262587228291505,0.223,0.223,0.223,0,0,8.3,7.8,7.2,6.7,8.4,10.7,13,5.3,6.4,76,0
2017-03-21,wheat/winter wheat,3,1,0.18,0.17,305.5,2064.6,0,3.3865,22.3,12.6,0.2391526245002298,0.22160098681097495,0.222,0.222,0.223,1.3,0,8.1,7.8,7.3,6.9,3.1,7.2,11,3.8,6.24,79,0
2017-03-22,wheat/winter wheat,3,1,0.82,0.17,307.2,2082.9,0,3.3924,22.3,12.7,0.23607477223184925,0.22025819549670575,0.221,0.222,0.222,0,0,7.7,7.6,7.3,7,-0.9,4.6,10,3.3,14.28,71,0
2017-03-23,wheat/winter wheat,3,1,0.53,0.16,310.1,2096.3,0,3.4006,22.4,12.7,0.23436724787838004,0.21922917395567584,0.22,0.221,0.221,0,0,7.5,7.5,7.2,7,4.6,6.9,9,3.2,6.78,84,0
2017-03-24,wheat/winter wheat,3,1,1.06,0.16,312.7,2116.4,0,3.4066,22.5,12.8,0.23140562375715304,0.21791232288185983,0.219,0.22,0.22,0,0,7.9,7.6,7.3,7,1.2,6.3,12,3.7,19.25,73,0
2017-03-25,wheat/winter wheat,3,1,1.05,0.16,315.1,2136.1,0,3.4155,22.6,12.9,0.22857546590972666,0.21677586717983,0.219,0.219,0.22,0,0,8.2,7.9,7.4,7.1,-1,6,13,1.6,18.4,65,0
2017-03-26,wheat/winter wheat,3,1,1.15,0.16,317.9,2156.1,0,3.4242,22.7,13,0.22545541969471253,0.2156971240685401,0.218,0.218,0.219,0,0,8.6,8.2,7.6,7.3,0.1,6.5,13,2.8,19.79,69,0
2017-03-27,wheat/winter wheat,3,1,1.34,0.15,321.4,2176.9,0,3.4331,22.8,13.1,0.22183008699809656,0.21454579020205747,0.217,0.218,0.218,0,0,9.6,8.8,8,7.5,-1.6,7.8,17,1.5,21.49,60,0
2017-03-28,wheat/winter wheat,3,1,1.73,0.15,326.6,2200.3,0,3.4424,22.9,13.2,0.21717197208211259,0.2131166864650715,0.216,0.217,0.218,0,0,11,9.8,8.6,7.9,2,11.2,20,2,21.37,56,0
2017-03-29,wheat/winter wheat,3,1,1.18,0.15,331.4,2218.8,0,3.4527,23.1,13.3,0.21400723357096232,0.21214756619497935,0.215,0.216,0.217,0,0,11.1,10.2,9.1,8.3,4.8,10.3,16,3.9,11.88,74,0
2017-03-30,wheat/winter wheat,3,1,1.44,0.15,338.2,2240.9,0,3.4608,24.6,14.5,0.21016494609535888,0.2109685883149365,0.215,0.216,0.217,0,0,12.1,11,9.7,8.8,8.4,13.9,20,2,14.32,71,0
2017-03-31,wheat/winter wheat,3,1,2.21,0.22,345.4,2278.7,0,3.4706,24.8,14.7,0.20427684527564585,0.20915516753216679,0.214,0.215,0.216,0,0,13.4,12,10.4,9.3,6.8,14.6,22,3,19.61,58,0
2017-04-01,wheat/winter wheat,3,1,1.1,0.22,351.5,2313,0,3.4871,24.9,14.8,0.2108645062621365,0.20824744841810228,0.213,0.215,0.216,3.5,0,14,12.7,11,9.9,4.2,12.4,21,1.9,16.63,65,0
2017-04-02,wheat/winter wheat,3,1,0.98,0.21,356.5,2338.9,0,3.5022,25,14.8,0.20825392979434473,0.20744224733920258,0.213,0.214,0.216,0,0,13.4,12.7,11.4,10.3,5.2,10.3,15,1.9,11.6,82,0
2017-04-03,wheat/winter wheat,3,1,0.66,0.21,359.4,2360.2,0,3.5135,25,14.9,0.20648987068979052,0.20689690464968802,0.213,0.214,0.215,0,0,12,12,11.3,10.5,2.3,6.3,10,2.1,10.15,89,0
2017-04-04,wheat/winter wheat,3,1,1.06,0.2,363.3,2386.1,0,3.5228,25.1,15,0.2036719280256624,0.20602422104790205,0.212,0.214,0.215,0,0,11.4,11.5,11.1,10.5,2.8,8,13,1.9,13.84,77,0
2017-04-05,wheat/winter wheat,3,1,1.01,0.2,367.1,2409.2,0,3.5341,25.2,15,0.2009897859800597,0.20519168034981514,0.212,0.214,0.215,0,0,10.9,11.1,10.8,10.4,2.8,7.8,13,2.8,11.74,77,0
2017-04-06,wheat/winter wheat,3,1,1.16,0.19,370.6,2437.5,0,3.5442,25.4,15.1,0.19792671047296487,0.204237552002258,0.211,0.213,0.215,0.3,0,10.5,10.7,10.6,10.3,3.9,7.3,11,4,17.45,69,0
2017-04-07,wheat/winter wheat,3,1,0.88,0.19,374.5,2456.9,0,3.5565,26.2,15.9,0.19561508840480565,0.2035138806440453,0.211,0.213,0.214,0,0,9.9,10.2,10.3,10.1,4.2,7.7,11,4.6,8.45,79,0
2017-04-08,wheat/winter wheat,3,1,1.06,0.23,379.5,2485.8,0,3.5649,26.4,16,0.19283641993696973,0.20264071092684507,0.21,0.213,0.214,0,0,10.1,10.1,10.1,10,5.2,9.8,14,1.9,12.12,82,0
2017-04-09,wheat/winter wheat,3,1,1.93,0.22,385.8,2525.4,0,3.5774,26.6,16.1,0.18778486379170425,0.20104558618116372,0.21,0.212,0.214,0,0,11.7,10.9,10.4,10,3.3,11.9,21,1,23.6,72,0
2017-04-10,wheat/winter wheat,3,1,1.83,0.22,391.8,2558.2,0,3.5945,26.8,16.3,0.1830228182641018,0.19952978955780357,0.209,0.211,0.213,0,0,12,11.4,10.7,10.2,5.3,11.2,17,3.8,15.11,66,0
2017-04-11,wheat/winter wheat,3,1,1.34,0.22,395.6,2586.9,0,3.6087,27.9,17.2,0.1795607455569498,0.1984197719783839,0.208,0.211,0.213,0.1,0,11.3,11.2,10.7,10.3,3.5,7.4,11,3.9,14.28,66,0
2017-04-12,wheat/winter wheat,3,1,0.64,0.26,401.2,2617,0,3.6211,27.9,17.3,0.18490320459385134,0.19788736846678043,0.208,0.211,0.213,2.9,0,11.2,11.1,10.7,10.3,7.3,10.4,14,4.3,9.72,74,0
2017-04-13,wheat/winter wheat,3,1,0.23,0.25,405.3,2645.1,0,3.634,28,17.3,0.18861167186801986,0.19769937950538985,0.208,0.211,0.213,2.1,0,10.6,10.7,10.5,10.3,4.5,7.8,11,4.3,9.62,83,0
2017-04-14,wheat/winter wheat,3,1,1.41,0.24,409.2,2680.3,0,3.6461,28.1,17.4,0.18507786419193728,0.19653179867149495,0.207,0.21,0.212,0,0,10.3,10.4,10.4,10.2,2.5,7.3,12,2.6,16.72,72,0
2017-04-15,wheat/winter wheat,3,1,0.53,0.24,412.9,2703.2,0,3.6612,28.2,17.5,0.18375691821159132,0.19609249404601567,0.207,0.21,0.212,0.4,0,9.6,10,10.1,10,3.6,7,10,3.8,6.27,77,0
2017-04-16,wheat/winter wheat,3,1,0.8,0.23,416.7,2738.7,0,3.6709,28.4,17.6,0.18659312931615454,0.195432639154872,0.207,0.21,0.212,2.3,0,9.5,9.7,9.9,9.8,3.1,7.2,11,4.4,17.92,73,0
2017-04-17,wheat/winter wheat,3,1,0.25,0.23,419.4,2767.6,0,3.6861,28.4,17.6,0.20708481241099017,0.19522504345071842,0.207,0.21,0.212,7.2,0,9,9.3,9.6,9.6,1.1,5.3,10,2.6,14.37,86,0
2017-04-18,wheat/winter wheat,3,1,0,0.22,421,2791.3,0,3.6985,28.4,17.6,0.20884771110896605,0.19522504345071842,0.207,0.21,0.212,1.4,0,8,8.6,9.2,9.3,0.7,3.5,6,3.6,10.98,87,0
2017-04-19,wheat/winter wheat,3,1,1.01,0.22,421.6,2816,0,3.7086,28.5,17.7,0.20635070423559157,0.1943917789296876,0.206,0.209,0.212,0,0,7.1,7.9,8.6,9,-2.2,2,6,3.4,16.73,70,0
2017-04-20,wheat/winter wheat,3,1,1.56,0.21,422.3,2843.6,0,3.7192,28.7,17.9,0.20251745039715027,0.19311054362974067,0.205,0.209,0.211,0,0,7.2,7.7,8.3,8.6,-4.8,2.1,9,1.6,26.85,62,0
2017-04-21,wheat/winter wheat,3,1,1.54,0.21,426.4,2870.9,0,3.7309,29,18.2,0.19874466054408554,0.19184442527542886,0.205,0.208,0.211,0,0,7.5,7.7,8.1,8.4,2.1,7.3,13,4.1,12.68,66,0
